 3,3,3,3,3,3,3,3,8,8,7,7.17,-2.32,41.9,h 3,3,3,3,3,3,3,3,8,8,7,6.93,-2.56,41.9,h 3,3,3,3,3,3,3,3,8,8,7,7.13,-1.95,42.1,h 3,3,3,3,3,3,3,3,8,8,7,7.23,-2.19,41.6,h 2,2,0,0,0,5,10,6,8,8,7,6.82,-2.85,41.7,h 2,1,0,1,0,5,10,6,8,8,7,6.88,-2.07,42,h 2,1,0,1,0,6,15,6,8,8,7,7.17,-1.97,41.4,h 2,1,0,1,0,5,17,5,8,8,7,6.91,-1.72,40.7,h 2,1,0,1,0,5,14,5,8,8,7,7.58,-2.93,42.2,h 2,1,1,1,1,5,17,5,8,8,7,6.54,-1.27,42.1,h 2,1,1,2,1,4,16,5,8,8,7,7.6,-1.84,42.1,h 2,1,4,3,3,4,16,4,8,8,7,5.8,1.68,44.7,h 2,1,7,4,3,4,16,4,8,7,7,7.32,-1.31,46.7,h 2,2,11,4,3,4,15,3,8,8,7,6.7,-7.3,45.5,h 2,3,13,5,3,2,10,4,8,8,7,5.72,-7.91,46,h
 3,3,14,6,1,10,10,10,8,8,7,4.53,-5.47,41.6,h 4,2,8,3,1,10,10,11,8,8,7,6.15,-5.92,41.2,h 3,2,6,2,1,10,11,10,8,8,7,4.86,-3.87,41,h 3,2,5,1,1,8,11,5,8,8,7,5.2,-4.67,41,h 3,1,4,1,1,8,11,5,8,8,7,5.41,-4.06,41.9,h 3,1,5,1,1,7,12,6,8,8,7,4.8,-3.81,42,h 2,2,5,1,1,6,10,6,8,8,7,5.37,-3.93,41.3,h 1,1,5,0,1,4,9,6,8,8,7,5.1,-4.65,41.3,h 1,1,5,0,1,4,10,7,8,8,7,5.47,-4.55,41.6,h 1,1,5,0,1,4,9,6,8,8,7,5.49,-3.96,41.2,h 0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE    
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
 3,3,3,3,3,3,3,3,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 3,3,3,3,3,3,3,3,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 3,3,3,3,3,3,3,3,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 3,3,3,3,3,3,3,3,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h
 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h
 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h
 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h
 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h
 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h
 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,-9.26e+61,-9.26e+61,-9.26e+61,h 0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE    
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
 3,3,3,3,3,3,3,3,8,7,10,8.4,-5.02,40.1,h 3,3,3,3,3,3,3,3,8,7,10,8.36,-5.94,40.3,h 3,3,3,3,3,3,3,3,8,7,10,8.57,-6.19,41,h 3,3,3,3,3,3,3,3,8,7,10,8.36,-6.45,41,h 8,2,1,1,1,3,8,1,8,7,10,8.26,-6.02,40.6,h 8,2,1,1,1,3,8,2,8,7,10,8.26,-5.86,40.7,h 6,2,2,1,1,3,7,2,8,7,10,8.2,-6.02,41.1,h 6,2,2,1,1,2,7,2,8,7,10,8.16,-6.29,41.6,h 4,1,3,1,1,3,8,2,8,7,10,8.5,-6.45,42,h 4,1,3,1,1,3,11,3,8,7,10,8.38,-7.01,41.6,h 3,2,7,2,1,3,12,4,8,7,10,8.05,-5.78,41.1,h 3,2,11,2,1,4,12,3,8,7,10,8.5,-3.38,39.8,h 2,2,12,1,1,3,11,3,8,7,10,9.32,-3.77,42.1,h 2,3,13,1,1,3,10,3,8,7,10,9.06,-4.47,43.3,h 2,3,19,4,1,2,10,3,8,7,10,9.53,-7.19,42.6,h
 2,3,19,4,2,2,9,3,8,7,10,10.4,-6.37,40.1,h 2,3,30,7,2,2,7,2,8,7,10,10.9,-8.01,40,h 2,3,30,8,3,2,5,2,8,7,10,11.3,-7.54,42.3,h 2,3,29,8,3,1,2,2,8,7,10,12.1,-7.29,43.8,h 2,5,30,10,4,1,1,2,8,7,11,12.4,-8.63,45.2,h 2,5,31,11,4,1,1,1,8,7,11,12.4,-9.51,45.6,h 2,4,32,12,4,2,1,2,8,7,11,12.4,-9.51,45.6,h 3,4,26,9,4,2,2,2,8,7,11,12.4,-9.51,45.6,h 3,4,29,9,3,2,2,2,8,7,11,12.4,-9.51,45.6,h 3,4,19,6,3,1,2,2,8,7,11,12.4,-9.51,45.6,h 3,5,23,7,2,1,2,3,8,7,11,12.4,-9.51,45.6,h 3,5,22,7,2,1,2,3,8,7,11,12.4,-9.51,45.6,h 2,3,18,5,1,1,3,4,9,10,11,-5.96,0.762,39.8,h 2,3,18,7,1,1,3,4,9,10,11,-7.83,3.79,38.8,h 1,3,17,9,1,1,3,4,9,10,12,-9.9,4.41,37.4,h
 1,5,17,10,2,1,3,4,9,11,12,-13.2,7.29,36.5,h 1,5,15,10,2,1,3,4,9,11,12,-14.3,7.7,34.6,h 1,6,20,10,3,1,2,4,9,11,12,-15.8,8.89,33.2,h 1,5,16,10,3,2,2,6,9,11,13,-17.3,11,31.2,h 1,6,18,9,4,2,2,6,10,12,13,-19.6,12.7,29.3,h 2,6,19,11,5,2,2,5,10,12,13,-20,15.6,28.5,h 2,6,21,8,6,3,3,5,10,12,13,-20.5,15.9,28.1,h 2,6,19,7,6,4,4,5,10,12,13,-25.2,24.5,25.5,h 1,4,19,6,7,3,3,6,10,12,13,-20.6,21.7,27.3,h 1,4,21,6,7,4,4,5,10,12,13,-21.1,14.9,30,h 1,4,14,6,9,6,4,5,10,12,13,-22.3,17.1,30.9,h 1,4,13,7,10,6,6,2,10,12,13,-23.7,16.7,30.1,h 2,3,14,8,10,6,7,2,10,12,13,-22.9,16.4,30.6,h 1,5,14,7,9,5,6,2,10,12,13,-22.9,16,30.5,h 2,4,12,7,8,4,6,2,10,12,13,-21.8,15.2,30.3,h
 2,5,11,6,8,4,7,1,10,12,13,-22.9,17.7,30.4,h 2,6,14,6,7,4,7,1,10,12,13,-22.7,15.8,30.1,h 2,7,16,7,6,4,7,1,10,12,13,-22.1,17.4,30.1,h 2,7,20,6,3,2,6,1,10,12,13,-23.7,17.8,30.5,h 2,8,19,4,2,1,4,1,10,12,13,-23.8,17.7,30.8,h 2,7,18,5,2,1,4,2,10,12,13,-23.5,18,31,h 2,7,17,5,1,1,3,2,10,12,13,-24,19.4,30.1,h 4,7,16,4,2,1,3,2,10,12,13,-25.6,19,29.8,h 4,6,18,4,1,1,1,3,10,12,13,-24.2,17.2,29.8,h 4,8,16,5,1,0,1,2,10,12,13,-26.3,18.2,29.4,h 5,7,14,4,1,0,1,3,10,12,13,-25.8,17.7,29,h 6,7,14,5,1,0,1,3,10,12,13,-25.7,15.6,29.4,h 6,6,17,6,1,0,1,3,10,12,13,-25.7,15.6,29.4,h 6,7,14,4,1,1,1,3,10,12,13,-25.7,15.6,29.4,h 7,8,14,4,2,1,1,3,9,12,11,-27,12,29.4,h
 7,10,15,5,1,1,1,3,9,12,11,-26.6,6.43,31.5,h 8,10,18,6,2,1,2,3,9,12,11,-27,7.27,30.2,h 8,9,19,5,2,1,2,3,9,12,10,-25.5,5.45,31.4,h 8,9,17,5,2,1,1,3,9,12,10,-25,1.91,32.2,h 11,15,19,5,2,1,1,3,9,12,10,-21.8,0.957,32.4,h 12,14,20,6,2,1,2,4,9,12,10,-17.3,8.85,33.1,h 11,15,21,5,1,1,3,4,9,11,9,-15.1,-0.977,33.8,h 11,13,23,5,1,2,2,4,9,11,9,-16.5,0.762,36.7,h 10,13,34,6,1,2,2,4,9,11,9,-17.8,-3.22,37.5,h 8,13,32,6,1,1,2,4,9,11,9,-19,-2.44,38.3,h 7,12,32,6,1,2,2,4,8,11,9,-19.4,-3.09,39,h 7,12,33,5,1,2,2,3,8,11,9,-19.5,-1.89,38.9,h 4,6,33,6,1,2,2,3,8,11,9,-18.5,-1.54,38,h 3,7,32,5,1,2,2,2,8,11,9,-18.7,-0.645,38.1,h 3,7,33,6,1,2,1,2,8,11,9,-18.7,-2.01,37.5,h
 2,9,38,8,2,1,1,2,8,11,9,-18.1,-1.46,37.4,h 2,8,30,7,2,1,1,2,9,11,9,-18.8,1.58,37.4,h 2,7,32,7,2,1,1,1,9,11,9,-17.7,-0.918,36.9,h 3,7,31,7,2,1,1,1,9,11,9,-18.1,0.703,36.1,h 2,7,32,7,2,2,2,2,9,11,9,-17.4,-0.0977,35.3,h 4,6,29,7,1,1,2,2,9,11,9,-16.5,0.527,34.1,h 4,5,26,5,2,2,2,2,9,11,9,-16.5,1.11,34.4,h 4,7,28,4,2,2,1,3,9,11,9,-16,1.7,35.4,h 3,5,23,2,2,2,1,3,9,11,9,-15.8,2.15,34.5,h 3,6,21,3,2,2,1,3,9,11,9,-15.5,1.99,35.6,h 3,5,17,3,2,2,1,3,9,11,10,-14.6,2.44,35.1,h 2,6,18,5,2,1,1,3,9,11,10,-14.7,2.99,34.8,h 2,6,18,8,2,1,1,2,9,11,10,-13.2,3.24,35.7,h 1,6,17,9,2,2,1,2,9,10,10,-13.8,3.89,37.6,h 1,6,16,10,2,2,1,2,9,10,10,-13.2,3.28,37.9,h
 1,3,16,10,2,2,1,2,9,10,10,-11.4,2.95,38,h 1,3,18,11,2,1,1,1,9,10,10,-9.77,5.23,40.4,h 1,2,21,10,2,2,1,1,9,10,10,-9.86,2.68,42.8,h 1,2,21,9,2,2,1,1,9,9,10,-4.92,2.87,42.3,h 1,2,25,8,2,2,2,1,8,9,11,-6.23,-0.0391,44.6,h 1,2,23,6,2,2,2,1,8,9,11,-3.36,0.313,44.8,h 1,1,25,6,2,2,3,2,8,8,11,-0.293,-1.8,43.9,h 1,1,25,6,3,2,4,2,8,8,11,4.8,-1.05,49.2,h 1,1,23,6,3,7,4,3,8,8,11,8.91,-1.97,47.4,h 2,3,18,6,2,8,6,3,8,7,11,8.22,-3.89,44.4,h 0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE    
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
 3,3,3,3,3,3,3,3,8,8,11,6.39,-7.13,40.8,h 3,3,3,3,3,3,3,3,8,8,11,6.39,-7.13,40.8,h 3,3,3,3,3,3,3,3,8,8,11,6.39,-7.13,40.8,h 3,3,3,3,3,3,3,3,8,8,11,6.39,-7.13,40.8,h 1,1,2,0,1,4,9,3,8,8,11,6.39,-7.13,40.8,h 1,1,3,1,1,4,9,3,8,8,11,6.39,-7.13,40.8,h 1,1,3,1,1,6,9,3,8,8,11,6.39,-7.13,40.8,h 1,1,4,1,1,6,8,3,8,8,11,6.39,-7.13,40.8,h 1,1,4,1,1,6,11,3,8,8,11,6.39,-7.13,40.8,h 1,1,7,2,0,6,11,3,8,8,11,6.39,-7.13,40.8,h 1,1,13,4,0,5,10,3,8,8,11,6.39,-7.13,40.8,h 1,2,21,6,0,6,9,3,8,8,11,6.39,-7.13,40.8,h 3,5,34,6,1,5,9,4,8,8,11,6.39,-7.13,40.8,h 3,6,33,7,1,5,8,4,8,8,11,6.39,-7.13,40.8,h 3,6,37,7,2,3,7,4,8,8,11,6.39,-7.13,40.8,h
 3,6,36,7,2,2,7,4,8,8,11,6.39,-7.13,40.8,h 3,6,36,7,3,2,3,4,8,8,11,6.39,-7.13,40.8,h 4,6,34,8,3,2,2,3,8,8,11,4.16,-9.26,48.5,h 4,7,32,7,4,2,1,3,8,9,11,0.625,-8.05,45.8,h 4,6,30,7,4,2,1,3,8,9,11,-0.703,-6.27,43.6,h 3,3,18,7,4,3,2,3,8,9,11,-2.95,-5.18,42.7,h 2,3,19,7,4,4,3,2,8,10,11,-3.79,-3.57,40.7,h 3,4,24,9,4,5,3,2,8,10,12,-5.9,-2.79,39.8,h 4,4,25,8,4,5,3,2,9,10,12,-8.4,0.371,37.4,h 4,5,26,9,4,5,3,3,9,11,12,-11.9,1.46,36.3,h 4,5,25,7,3,5,4,3,9,11,13,-15.3,8.24,32.3,h 3,5,22,8,3,5,4,3,9,12,13,-17.2,10.2,30.9,h 3,5,17,7,2,5,4,3,10,12,13,-20.2,11.8,29.9,h 3,5,20,8,2,4,4,3,10,12,13,-18.7,12.6,27.4,h 3,6,20,9,2,3,4,4,10,12,13,-24,16.2,28.9,h
 3,5,14,7,3,2,4,3,10,12,14,-21.5,22.5,25.5,h 3,5,14,8,4,3,5,3,10,12,13,-24,14.1,25.8,h 4,4,19,8,4,3,5,4,10,12,13,-21.4,9.82,27.5,h 4,4,18,7,5,3,5,3,10,12,13,-22.2,15.5,28.8,h 4,4,18,7,6,4,6,3,10,12,13,-24.2,18.2,29.8,h 4,4,27,9,6,4,6,4,10,12,13,-23.6,16.4,29.9,h 4,4,24,7,6,4,6,4,10,12,13,-24.1,15.9,30,h 3,3,28,6,5,4,5,3,10,12,13,-23.5,16.5,30.3,h 3,3,25,6,4,3,5,3,10,12,13,-22.3,16,29.5,h 3,3,24,6,4,3,3,3,10,12,13,-25.4,18.7,30.5,h 3,3,27,6,3,3,3,2,10,12,13,-25.2,18.5,30.3,h 3,3,27,6,3,3,2,2,10,12,13,-26,19,30,h 5,6,27,6,2,2,2,3,10,12,13,-25.3,20.3,29.7,h 6,6,22,3,2,2,1,2,10,12,13,-25.8,16.8,28.9,h 7,7,21,3,1,2,2,3,10,12,13,-25.7,17.6,29.2,h
 8,8,19,4,1,2,2,3,10,12,13,-26.4,17.6,29,h 8,8,24,3,1,2,2,3,10,12,13,-26.8,16.8,28.7,h 8,9,27,4,2,2,3,3,10,12,12,-26.4,13.1,29.9,h 7,11,24,4,2,2,2,3,10,12,12,-26.6,12.5,29.3,h 7,12,25,4,2,1,2,3,10,12,12,-26.4,12.4,30.2,h 5,10,27,5,2,1,3,2,10,12,11,-26.8,10.9,30.4,h 5,8,36,5,2,1,3,2,9,12,11,-25.7,9.75,30,h 4,11,35,5,2,1,2,1,9,12,11,-25.2,8.09,31.3,h 3,12,34,4,2,1,2,1,9,12,11,-24.4,7.85,31.4,h 4,14,31,5,1,1,1,2,9,12,10,-23.5,6.17,32.7,h 5,20,33,4,1,1,1,2,9,12,10,-23,4.82,33.3,h 5,19,32,5,1,1,1,2,9,12,10,-16.5,6.11,33,h 6,20,40,5,1,1,1,2,9,12,10,-17.2,-0.156,32.8,h 7,22,44,5,1,1,1,3,8,11,9,-17.5,-5.29,34.3,h 6,22,35,7,1,1,2,3,8,11,9,-17.5,-5.29,34.3,h
 6,19,36,6,1,1,3,3,8,11,9,-17.5,-5.29,34.3,h 7,18,37,7,1,1,3,3,8,11,9,-17.5,-5.29,34.3,h 7,16,35,8,1,1,3,2,8,11,9,-17.5,-5.29,34.3,h 5,11,33,8,2,1,3,2,8,11,9,-17.5,-5.29,34.3,h 5,10,34,7,1,1,3,2,8,11,9,-17.5,-5.29,34.3,h 4,10,27,7,2,2,4,2,8,11,9,-17.5,-5.29,34.3,h 4,10,22,6,1,2,4,2,8,11,9,-17.5,-5.29,34.3,h 4,10,19,5,2,2,3,4,8,11,9,-17.5,-5.29,34.3,h 4,10,18,6,2,2,2,3,8,11,9,-17.5,-5.29,34.3,h 3,10,21,5,2,3,2,3,8,11,9,-17.5,-5.29,34.3,h 3,11,21,4,2,2,2,3,8,11,9,-17.5,-5.29,34.3,h 3,9,23,7,2,3,2,4,8,11,9,-17.5,-5.29,34.3,h 3,9,17,7,2,2,1,4,8,11,9,-17.5,-5.29,34.3,h 3,8,20,7,2,2,1,4,8,11,9,-17.5,-5.29,34.3,h 2,7,21,7,2,2,1,3,8,11,9,-17.5,-5.29,34.3,h
 2,8,27,9,1,2,1,2,8,11,9,-17.5,-5.29,34.3,h 2,8,30,8,1,2,1,2,8,11,9,-17.5,-5.29,34.3,h 2,8,29,10,1,2,2,3,8,11,9,-17.5,-5.29,34.3,h 2,6,33,11,1,3,2,3,9,10,10,-13.1,3.91,39.3,h 2,6,35,8,0,2,2,2,9,10,11,-13.1,4.3,39.5,h 2,6,37,7,0,3,3,3,9,10,11,-10.8,1.91,41.4,h 3,6,31,9,0,2,3,3,9,9,11,-8.03,3.67,42.6,h 4,6,29,9,0,2,3,2,9,9,11,-6.5,5.25,45.6,h 3,5,23,8,1,4,4,2,9,8,11,5.21,5.76,47.4,h 3,5,22,8,1,4,4,2,8,7,11,11.2,1.97,46.4,h 3,4,18,6,1,5,9,2,8,7,11,11.1,1.04,44.8,h 3,5,13,5,1,6,10,4,8,7,11,34.8,-1.56,66.6,h 3,8,9,5,1,6,13,6,8,7,11,-15.4,10.6,51.4,h 4,8,7,5,1,6,12,7,8,7,11,21.9,-8.5,46.5,h 3,8,7,3,1,6,12,8,8,7,11,5.23,5.35,45.5,h
 3,7,7,3,1,6,12,9,8,7,11,9.53,-2.77,40.6,h 3,7,6,2,1,5,13,10,8,7,11,9.63,-1.37,39.5,h 3,6,5,1,1,5,17,10,8,7,11,10.3,-1.54,39.9,h 4,6,5,1,1,4,12,9,8,7,11,9.14,-2.4,40.4,h 4,5,4,1,1,4,13,8,8,7,11,9.8,-0.605,41.7,h 4,2,4,1,0,3,10,7,8,7,11,8.98,-1.17,41.4,h 3,1,2,1,0,4,13,8,8,7,11,9.47,-1.23,41.5,h 3,1,2,1,1,4,14,7,8,7,11,8.95,-0.43,41.2,h 3,1,2,1,1,4,15,6,8,7,11,9.3,-1.37,41.7,h 3,0,1,1,0,4,15,6,8,7,11,9.41,-0.996,41.5,h 0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE    
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
               
