-1, 3, -14, 26, -2, -5, -4, -2, 8, 7, 10, testing, 0, 0, -858993460 
-1, 2, 9, -37, 2, 2, 0, -1, 8, 7, 10, testing, 0, 0, -858993460 
1, 3, 3, 25, 15, 1, 1, 1, 8, 9, 10, testing, 0, 0, -858993460 
0, 3, -3, -39, -20, -8, -2, -1, 7, 10, 10, testing, 0, 0, -858993460 
-1, 27, 23, 9, -8, -3, -1, -1, 7, 11, 10, testing, 0, 0, -858993460 
0, -4, -2, 4, -21, -5, -4, -2, 7, 12, 10, testing, 0, 0, -858993460 
0, -44, 5, 9, 2, 0, -3, -3, 7, 13, 10, testing, 0, 0, -858993460 
0, 26, -3, -6, -9, -2, -2, -1, 7, 14, 10, testing, 0, 0, -858993460 
-1, -1, 9, 7, 3, 1, 3, 0, 7, 14, 9, testing, 0, 0, -858993460 
0, -18, -6, 1, 2, -2, 3, -3, 7, 15, 9, testing, 0, 0, -858993460 
-5, -25, -8, -17, 3, 1, -3, -9, 6, 15, 7, testing, 0, 0, -858993460 
-1, -16, -1, -5, 2, 8, 23, -5, 5, 15, 6, testing, 0, 0, -858993460 
-2, 4, -4, -9, -1, -6, -1, 3, 5, 15, 6, testing, 0, 0, -858993460 
-11, -14, -31, -32, -27, -6, -10, -1, 5, 15, 6, testing, 0, 0, -858993460 
7, 4, 10, 50, 17, -1, -2, 1, 5, 15, 6, testing, 0, 0, -858993460 
-7, -11, -33, 16, 31, 3, -5, -5, 5, 15, 6, testing, 0, 0, -858993460 
-13, -20, -12, 3, 5, -3, -3, -4, 5, 15, 6, testing, 0, 0, -858993460 
-4, -3, -6, -10, -32, -8, -4, -4, 5, 15, 6, testing, 0, 0, -858993460 
-4, -4, 16, 4, 5, 5, 0, 0, 5, 15, 6, testing, 0, 0, -858993460 
-3, -5, 25, 8, 22, 3, 1, 1, 5, 15, 6, testing, 0, 0, -858993460 
3, 8, 15, 10, 0, -2, -1, -1, 5, 15, 6, testing, 0, 0, -858993460 
-2, -6, 7, 21, 6, -1, -2, -2, 5, 15, 6, testing, 0, 0, -858993460 
0, 22, 9, -30, 0, 4, 3, 1, 5, 15, 6, testing, 0, 0, -858993460 
-1, 10, 20, 9, 4, 2, 1, 4, 5, 15, 6, testing, 0, 0, -858993460 
6, -8, -47, 14, 1, -7, 2, 10, 5, 15, 6, testing, 0, 0, -858993460 
5, -4, -3, 7, 1, 6, 13, 26, 5, 15, 6, testing, 0, 0, -858993460 
-3, -13, -17, 4, -1, 0, 0, -18, 5, 15, 6, testing, 0, 0, -858993460 
-3, 4, 17, -29, -2, 4, -4, -4, 5, 15, 6, testing, 0, 0, -858993460 
-3, -4, -13, -4, 3, -11, -32, -6, 5, 15, 6, testing, 0, 0, -858993460 
1, -5, 22, -29, -16, -3, -1, -1, 5, 15, 6, testing, 0, 0, -858993460 
0, 5, 17, 19, 14, 5, -1, 3, 5, 15, 6, testing, 0, 0, -858993460 
-5, 6, -36, -53, -4, 0, -3, -1, 5, 15, 6, testing, 0, 0, -858993460 
2, 1, -4, 4, -9, -5, -4, 1, 5, 15, 6, testing, 0, 0, -858993460 
-7, -11, 20, -25, -28, -6, -5, -4, 5, 15, 6, testing, 0, 0, -858993460 
-8, -11, -28, -1, 6, -1, -4, -3, 5, 15, 6, testing, 0, 0, -858993460 
11, -16, -10, -8, -9, -1, -1, -5, 7, 8, 11, testing, 0, 0, -858993460 
-4, 0, -7, 6, -16, -4, -1, -1, 8, 7, 11, testing, 1, 0, -858993460 
11, -9, -10, -19, -11, -6, -2, 0, 9, 7, 11, testing, 0, 0, -858993460 
-2, -12, 17, 8, -12, -2, -2, -4, 9, 8, 11, testing, 0, 0, -858993460 
9, 64, 16, -39, 1, 1, 4, 5, 9, 8, 10, testing, 0, 0, -858993460 
0, -8, -10, 15, 12, 1, -1, -2, 9, 9, 10, testing, 0, 0, -858993460 
1, -21, 6, -7, -9, -8, -1, 0, 8, 11, 9, testing, 0, 0, -858993460 
2, 1, -10, -14, -1, -5, -5, -5, 7, 12, 9, testing, 0, 0, -858993460 
7, 11, -5, 0, -3, 0, -3, -2, 7, 13, 8, testing, 0, 0, -858993460 
-14, 1, -22, -2, -8, -11, -22, -18, 6, 13, 8, testing, 0, 0, -858993460 
-13, 6, 0, -4, -7, -5, -9, -4, 6, 13, 8, testing, 0, 0, -858993460 
-9, 14, 10, 5, 3, -5, 7, 2, 6, 12, 8, testing, 0, 0, -858993460 
2, -2, -19, -29, 36, 10, -1, 1, 7, 11, 9, testing, 0, 0, -858993460 
5, -7, -4, -26, -8, -4, -4, -2, 7, 9, 9, testing, 0, 0, -858993460 
5, 27, 16, 95, -20, -5, -2, 3, 8, 8, 10, testing, 0, 0, -858993460 
-1, -7, -38, -26, -11, -1, -1, 0, 8, 7, 10, testing, 0, 0, -858993460 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, SPACE
