-5, -11, 5, -8, -11, -1, 0, -1, 8, 12, 1, hello 
-2, -26, -16, 16, 3, 8, -3, 0, 8, 12, 1, hello 
-1, -20, -20, -13, -6, 1, -1, 1, 8, 12, 1, hello 
1, -19, 10, 17, -2, -2, 3, 0, 8, 12, 1, hello 
-1, -27, -24, 0, -4, -5, -5, -2, 8, 12, 1, hello 
4, 12, 1, -1, 13, 11, 2, 2, 8, 12, 1, hello 
-5, -25, 4, -4, 3, -8, -6, -2, 8, 11, 2, hello 
-1, -10, 2, -2, 3, 9, -2, -1, 8, 10, 2, hello 
-3, -3, 8, 3, -9, -2, -1, -1, 7, 10, 2, hello 
-3, -10, -4, 4, 8, 10, 2, -2, 7, 10, 2, hello 
-11, -39, -17, 4, -3, -1, -6, -4, 7, 10, 2, hello 
1, 20, -30, -44, -4, -5, -3, -1, 7, 10, 2, hello 
-2, -5, 4, 6, 7, -3, -2, -1, 7, 10, 2, hello 
3, 11, -28, 18, -8, 11, 0, 1, 7, 10, 2, hello 
-2, 8, 6, -1, 5, 6, 2, -1, 7, 10, 2, hello 
-1, 2, -48, -12, -4, -2, 0, -2, 7, 10, 2, hello 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, SPACE
